0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.0,0.05933074597196919,0.1144300399417757,0.15418927770917534,0.16318587861325806,0.11758712569002094,0.08184052021374688,0.0802087960004485,0.08165233509227754,0.10264183937687044,0.1149459428187618,0.11508768723181717,0.11344774419810522,0.09941099298119882,0.0976522819404706,0.10086368590053008,0.11637624805225055,0.13259971028169693,0.1511273334086214,0.16663805977471213,0.1674076252751675,0.1674094338803127,0.16955445447176487,0.18350920483752775,0.183105202139068,0.167850831592816,0.1391461231958644,0.11143530925547296,0.09029671685455032,0.08065777893328718,0.0925984357071572,0.10852918374038056,0.1243496289872339,0.13999518639059927,0.14260390975551562,0.1456210289514921,0.13960667387353087,0.1414776006695777,0.14709367734440582,0.19158155458127313,0.24294095995611453,0.3004587756907222,0.3566727858969072,0.41117725452695275,0.4750639158830223,0.5354574323017554,0.5863537713550424,0.6496707478108443,0.7125239780639232,0.7583517142799017,0.7914788578907004,0.8095722830980665,0.7703525629956913,0.7068398995363641,0.6525625037251079,0.5960788486419584,0.5321056005160063,0.46809114534157414,0.4040811844191339,0.3428132310771326,0.29247123183333024,0.22947316018816366,0.1654780565827143,0.1147026502131383,0.13821539379231274,0.17225392988315802,0.22541561344689498,0.2726499607814259,0.30268127854117965,0.28496198558373376,0.24228834655727205,0.2066173782960563,0.21808819549867486,0.21987909360388747,0.2316354849804534,0.26164215111406897,0.28201469304714344,0.2731673571531865,0.25759887259079806,0.24606730604823568,0.24742057175971643,0.25454533440125626,0.254771772961091,0.2666749400935151,0.2821379278733138,0.27533623365114535,0.28867023161238725,0.28952254687863244,0.29653399268826464,0.3068396934039739,0.3155583997444973,0.3153313269257083,0.30695649522519375,0.3010265191394259,0.2881406388006509,0.27383203683944357,0.2763724533737011,0.2920960878842753,0.3052077596466529,0.29228971491364275,0.28907664560032975,0.27712361683751396,0.2663636529640465,0.2784487047741564,0.3279866066044228,0.3625276972586615,0.4144564538233255,0.4647121413472468,0.5259550409498686,0.5889484360867083,0.6392904353305098,0.7005583886725115,0.7645434723962006,0.8227011622371383,0.8738816763949551,0.910988999205463,0.8999286888303835,0.8482222031123356,0.7973832305901216,0.7370717096249573,0.673060506621245,0.6090543730818618,0.5486134571635959,0.49779668081822015,0.43444252146783535,0.3704280662934032,0.30641361111897103,0.24241019272585707,0.18675617059640448,0.2138794570642033,0.2738598991370105,0.323968077311267,0.35768353733250935,0.34374135458244703,0.2997738975541191,0.26135113897881324,0.26261317186725464,0.2719404656356854,0.2769432799960181,0.2890347457649285,0.28948239991853786,0.2867462512186796,0.26801744139260997,0.2661697822979141,0.27238028386954705,0.2847214420440194,0.28960995719410887,0.3010441356875915,0.3225791479695057,0.3245047833397665,0.33427050732343444,0.34173683849871805,0.34180596965652565,0.341029359348874,0.32748459532432017,0.3155039170653402,0.2922788012924187,0.26689980020357584,0.2403426759320677,0.2188225548585585,0.19751847100535747,0.17614899622267544,0.15550201291055998,0.14778228566812324,0.12964543701161446,0.11549516820493189,0.10878848777780181,0.081399968809587,0.09016327569913773,0.14100562538369577,0.2046470413544883,0.26866149652892135,0.33239037348942446,0.38495270664531756,0.4432811851653957,0.5072768932199216,0.5682033800868553,0.6186691883472704,0.681586945288652,0.7297882371434263,0.7387097510470642,0.702655857842478,0.6455341546578892,0.5824866680404193,0.5321747810655517,0.4709613101111265,0.4069491336685602,0.3429346784941272,0.27892060495197457,0.21589024452957695,0.1656099695112876,0.10431489579737763,0.04208155794115376,0.03114331777671131,0.08429937650075292,0.1453995844171736,0.16625963334511917,0.1391545753426109,0.10355295454470514,0.11154701874378148,0.12726212341553822,0.13487773732802433,0.1579687473183511,0.16734710116564067,0.17340569114666948,0.18457006535459275,0.18487426514184557,0.19090438271076593,0.20359685022463347,0.22135117999509601,0.23655950159061012,0.24660474576950797,0.2547499297539906,0.26560511044617785,0.27235226643260013,0.28447489850673646,0.2892032243144267,0.27738161768877223,0.2581345838290723,0.25432849098349086,0.24036051091010613,0.21218009340440602,0.21794025102588632,0.2353418405701131,0.25280705545596494,0.254607123789099,0.2562847300930886,0.2702800841183737,0.27219272130883354,0.2885577511740416,0.33560264711677856,0.3948412273143367,0.4538387616817192,0.5058611043471348,0.5693082632728554,0.623557696888247,0.6801058208873942,0.7440508960134031,0.8076902601974645,0.8592573145657534,0.9186495811874664,0.977093523142913,1.0,0.9649601611303127,0.9140941181407243,0.8505364801016411,0.7865775924522187,0.729541040165957,0.6757572284980036,0.611918494948231,0.547904039773798,0.48388958459936715,0.42023992914641983,0.36794494869939864,0.31389723048334206
